,id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,event_type_id,host,excerpt,academy_id,eventbrite_id,eventbrite_status,eventbrite_url,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags
95,408,¡Regístrate! y aprende sobre el Machine Learning la profesión del presente y futuro,Machine Learning la profesión del presente y futuro,es,https://www.eventbrite.com/e/machine-learning-la-profesion-del-presente-y-futuro-tickets-354704910937,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F298990809%2F187450375408%2F1%2Foriginal.20220607-214744?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=af95ee6c8ed8a4347f62bb8c21d67f8c,100,2022-06-30 22:00:00+00:00,2022-06-30 23:15:00+00:00,COMPLETED,1.0,Daniela Alvarez,¡Regístrate! y aprende sobre el Machine Learning la profesión del presente y futuro,7.0,354704910937.0,completed,https://www.eventbrite.com/e/machine-learning-la-profesion-del-presente-y-futuro-tickets-354704910937,2022-06-01 19:26:23+00:00,2022-07-01 12:35:37.662415+00:00,PERSISTED,True,True,USD,machine-learning-la-profesion-del-presente-y-futuro,"tech-machinelearning,tech-object-oriented-programing,tech-datascience"
96,254,Discover that learning to code will open the doors to the opportunities you are seeking,PITCH DAY: Final Projects Presentations! #GeekTalks,,https://www.eventbrite.com/e/pitch-day-final-projects-presentations-geektalks-tickets-254563294667,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F217243959%2F187450375408%2F1%2Foriginal.20220124-151053?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d93e056e4ff499309cde6c6fc86839fe,100,2022-02-11 23:00:00+00:00,2022-02-12 02:00:00+00:00,COMPLETED,,,Discover that learning to code will open the doors to the opportunities you are seeking,4.0,254563294667.0,completed,https://www.eventbrite.com/e/pitch-day-final-projects-presentations-geektalks-tickets-254563294667,2022-01-24 15:12:19+00:00,2022-02-12 13:17:53.112443+00:00,PERSISTED,False,False,USD,,
97,367,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,Final Projects Presentation. Jr. Developers Cohort 32,en,https://www.eventbrite.com/e/final-projects-presentation-jr-developers-cohort-32-tickets-335391443837,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F280060169%2F187450375408%2F1%2Foriginal.20220506-154245?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=44dddeae28b6231a0f3446f7aadb7a02,100,2022-05-13 22:00:00+00:00,2022-05-13 23:30:00+00:00,COMPLETED,1.0,Alissa Landra,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,4.0,335391443837.0,completed,https://www.eventbrite.com/e/final-projects-presentation-jr-developers-cohort-32-tickets-335391443837,2022-05-06 15:44:53+00:00,2022-05-14 11:49:52.060196+00:00,PERSISTED,False,True,USD,final-projects-presentation-jr-developers-cohort-32,"geektalk-attendee,fs-event-attendee"
98,325,"Mental health of developers / daily habits in order to increase your mental health & happiness

90% of ad",Developer Health & Habits  4Geeks x Shrimp Society,en,https://www.eventbrite.com/e/developer-health-habits-4geeks-x-shrimp-society-tickets-293894866457,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F248265889%2F187450375408%2F1%2Foriginal.20220315-213643?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=ec87831b736fa384be059a619813844e,100,2022-03-24 22:00:00+00:00,2022-03-25 01:00:00+00:00,COMPLETED,1.0,,"Mental health of developers / daily habits in order to increase your mental health & happiness

90% of ad",4.0,293894866457.0,completed,https://www.eventbrite.com/e/developer-health-habits-4geeks-x-shrimp-society-tickets-293894866457,2022-03-09 16:31:02+00:00,2022-03-25 12:34:07.008303+00:00,PERSISTED,False,False,USD,event-developer-health-and-habits-4geeks-x-shrimp-society,"fs-event-attendee,tech-financing,ml-event-attendee"
99,339,Descripción,GEEKTALKS - DEMODAY - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-demoday-presentacion-de-proyectos-finales-tickets-301304779707,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F250079019%2F400512721347%2F1%2Foriginal.20220318-121957?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&s=88e07feed86cfe45ba1a2860e4563d71,200,2022-03-30 16:30:00+00:00,2022-03-30 18:00:00+00:00,COMPLETED,,,Descripción,6.0,301304779707.0,completed,https://www.eventbrite.com/e/geektalks-demoday-presentacion-de-proyectos-finales-tickets-301304779707,2022-03-22 09:00:18+00:00,2022-03-31 04:02:33.355241+00:00,PERSISTED,True,True,USD,,
100,268,Invierte en tu futuro: Conviértete en un Desarrollador Full-Stack con 4Geeks Academy,Info Session: Transforma tu carrera aprendiendo a programar,,https://www.eventbrite.com/e/info-session-transforma-tu-carrera-aprendiendo-a-programar-tickets-269818122267,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F230496989%2F187450375408%2F1%2Foriginal.20220215-183129?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=594743414edfe4acecd27a583105bc01,100,2022-02-24 22:00:00+00:00,2022-02-24 23:00:00+00:00,COMPLETED,,,Invierte en tu futuro: Conviértete en un Desarrollador Full-Stack con 4Geeks Academy,7.0,269818122267.0,completed,https://www.eventbrite.com/e/info-session-transforma-tu-carrera-aprendiendo-a-programar-tickets-269818122267,2022-02-15 18:46:56+00:00,2022-02-25 13:04:33.885540+00:00,PERSISTED,True,False,USD,,
101,260,¡Eleva tu carrera como programador aprendiendo  HTML! ,¡Aprende de HTML de cero! Intro-Session,,https://www.eventbrite.com/e/aprende-de-html-de-cero-intro-session-tickets-243823090427,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F211343479%2F187450375408%2F1%2Foriginal.20220112-162748?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=63c6ff8f340acd787ed661368ffcb930,300,2022-02-03 22:00:00+00:00,2022-02-04 00:00:00+00:00,COMPLETED,,,¡Eleva tu carrera como programador aprendiendo  HTML! ,7.0,243823090427.0,completed,https://www.eventbrite.com/e/aprende-de-html-de-cero-intro-session-tickets-243823090427,2022-01-12 16:35:14+00:00,2022-02-04 13:42:15.581545+00:00,PERSISTED,True,False,USD,,
102,259,"Enjoy fireside chats, presentations, & networking!",AI and ML in the Enterprise,en,https://google.com,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F222002509%2F187450375408%2F1%2Foriginal.20220201-162455?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C35%2C1244%2C622&s=51c663b140d87075075e370125189e7d,1,2022-02-17 21:00:00+00:00,2022-02-18 00:00:00+00:00,COMPLETED,1.0,Data Science Salon,"Enjoy fireside chats, presentations, & networking!",4.0,260365920477.0,completed,https://www.eventbrite.com/e/ai-and-ml-in-the-enterprise-tickets-260365920477,2022-02-01 16:30:20+00:00,2022-02-18 13:12:05.054722+00:00,PERSISTED,False,True,USD,,
103,258,FREE WORKSHOP: Learn Javascript fundamentals,Introduction to Javascript Workshop,en,https://google.com,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F221950559%2F187450375408%2F1%2Foriginal.20220201-152233?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=033ea39756fe7f24100d2f60b54c7502,100,2022-02-22 23:00:00+00:00,2022-02-23 01:00:00+00:00,COMPLETED,1.0,Shane Bell,FREE WORKSHOP: Learn Javascript fundamentals,4.0,260303222947.0,completed,https://www.eventbrite.com/e/introduction-to-javascript-workshop-tickets-260303222947,2022-02-01 15:57:43+00:00,2022-02-23 13:33:44.373322+00:00,PERSISTED,True,True,USD,event-introduction-to-javascript-workshop,"fs-event-attendee,tech-javascript"
104,263,Construye un feed de Instagram con HTML & CSS en poco más de 1 hora.,Crea tu propio feed de Instagram con HTML y CSS,,https://www.eventbrite.com/e/crea-tu-propio-feed-de-instagram-con-html-y-css-tickets-253698327527,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F217546609%2F187450375408%2F1%2Foriginal.20220124-213345?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2a20abfc2483ebdcd3bb014058722b99,100,2022-02-10 20:00:00+00:00,2022-02-10 21:30:00+00:00,COMPLETED,,,Construye un feed de Instagram con HTML & CSS en poco más de 1 hora.,2.0,253698327527.0,completed,https://www.eventbrite.com/e/crea-tu-propio-feed-de-instagram-con-html-y-css-tickets-253698327527,2022-01-22 18:42:31+00:00,2022-02-11 13:22:43.766632+00:00,PERSISTED,True,False,USD,,
105,261,¡Conoce increíbles proyectos de los que serán oficialmente Desarrolladores Web Full-Stack!,Presentación de proyectos finales: Lo que aprenderás siendo programador,,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-lo-que-aprenderas-siendo-programador-tickets-254755930847,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F217467099%2F187450375408%2F1%2Foriginal.20220124-195130?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8ad3868f09dd9acc712c2d141513fec2,100,2022-02-04 21:30:00+00:00,2022-02-04 23:30:00+00:00,COMPLETED,,,¡Conoce increíbles proyectos de los que serán oficialmente Desarrolladores Web Full-Stack!,2.0,254755930847.0,completed,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-lo-que-aprenderas-siendo-programador-tickets-254755930847,2022-01-24 19:58:24+00:00,2022-02-05 13:00:45.245211+00:00,PERSISTED,True,False,USD,,
106,264,Descripción,Zen para desarrollar un backend de alto rendimiento y alta disponibilidad,,https://www.eventbrite.com/e/zen-para-desarrollar-un-backend-de-alto-rendimiento-y-alta-disponibilidad-tickets-257795251537,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F219908779%2F400512721347%2F1%2Foriginal.20220128-101001?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=e0d363f3deb2e724553e42486ffb076f,200,2022-02-23 17:30:00+00:00,2022-02-23 19:00:00+00:00,COMPLETED,,,Descripción,6.0,257795251537.0,completed,https://www.eventbrite.com/e/zen-para-desarrollar-un-backend-de-alto-rendimiento-y-alta-disponibilidad-tickets-257795251537,2022-01-28 12:51:29+00:00,2022-02-24 05:32:40.817089+00:00,PERSISTED,True,False,USD,,
107,344,"Dirigido a la comunidad de trabajando.com donde se expondrán los beneficios de estudiar en un Bootcamp, metodología, y casos de éxito.",Bootcamp: Aprende programación y reinvéntate laboralmente,,https://www.eventbrite.com/e/cuatro-meses-en-un-bootcamp-aprendiendo-programacion-y-me-reinvente-laboral-tickets-304979801797,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F253391709%2F187450375408%2F1%2Foriginal.20220323-215529?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=d57072d899b14aa0973dabbeac780bed,300,2022-03-31 20:00:00+00:00,2022-03-31 21:00:00+00:00,COMPLETED,,,"Dirigido a la comunidad de trabajando.com donde se expondrán los beneficios de estudiar en un Bootcamp, metodología, y casos de éxito.",5.0,304979801797.0,completed,https://www.eventbrite.com/e/bootcamp-aprende-programacion-y-reinventate-laboralmente-tickets-304979801797,2022-03-23 18:57:00+00:00,2022-04-01 11:55:20.682070+00:00,PERSISTED,True,True,USD,,
108,340,"¿Quisieras ganarte una beca y estar certificado en "" Agile Change Management"" ?

Este evento, ¡es para tí!",Metodologías Ágiles: De la teoría a la práctica,,https://www.eventbrite.com/e/metodologias-agiles-de-la-teoria-a-la-practica-tickets-304025888617,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F252306799%2F187450375408%2F1%2Foriginal.20220322-154734?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C87%2C3840%2C1920&s=7684c2de02677a5409e7a5bbbef72ba6,200,2022-03-29 21:00:00+00:00,2022-03-29 22:00:00+00:00,COMPLETED,,,"¿Quisieras ganarte una beca y estar certificado en "" Agile Change Management"" ?

Este evento, ¡es para tí!",5.0,304025888617.0,completed,https://www.eventbrite.com/e/metodologias-agiles-de-la-teoria-a-la-practica-tickets-304025888617,2022-03-22 17:20:48+00:00,2022-03-30 11:54:41.657926+00:00,PERSISTED,True,True,USD,,
109,312,Event is centered around learning and sharing experiences building and delivering solutions using communication APIs and associated tools.,Workshop API Communication Meetup,en,https://www.eventbrite.com/e/workshop-api-communication-meetup-tickets-273755820027,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F233316589%2F187450375408%2F1%2Foriginal.20220220-143855?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0b70657be8e7374a318b05b9003c161e,100,2022-03-03 23:00:00+00:00,2022-03-04 02:00:00+00:00,COMPLETED,1.0,"Dino Lozina, Engineer",Event is centered around learning and sharing experiences building and delivering solutions using communication APIs and associated tools.,4.0,273755820027.0,completed,https://www.eventbrite.com/e/workshop-api-communication-meetup-tickets-273755820027,2022-02-20 14:41:46+00:00,2022-03-04 12:59:56.534158+00:00,PERSISTED,False,False,USD,event-workshop-api-communication-meetup,"fs-event-attendee,tech-backend"
110,308,¡Tu educación financiada por primera vez! ¡Invierte en tu futuro! Conviértete en un Desarrollador Full-Stack con 4Geeks Academy,Transforma tu carrera aprendiendo a programar,,https://www.eventbrite.com/e/trabsfirma-tu-carrera-aprendiendo-a-programar-tickets-272954122127,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F232724699%2F187450375408%2F1%2Foriginal.20220218-181521?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=83a8f242a56a4798af10d01b0d93d30d,100,2022-03-03 22:00:00+00:00,2022-03-03 23:00:00+00:00,COMPLETED,,,¡Tu educación financiada por primera vez! ¡Invierte en tu futuro! Conviértete en un Desarrollador Full-Stack con 4Geeks Academy,2.0,272954122127.0,completed,https://www.eventbrite.com/e/transforma-tu-carrera-aprendiendo-a-programar-tickets-272954122127,2022-02-18 18:20:14+00:00,2022-03-04 13:02:47.361106+00:00,PERSISTED,True,False,USD,,
111,412,¡Descubre nuestra manera de potenciar tu carrera como developer!,Intro to Coding: Descubre cómo potenciar tu carrera como programador,es,https://www.eventbrite.com/e/intro-to-coding-tickets-365907658657,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F302945099%2F187450375408%2F1%2Foriginal.20220614-192520?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f9987fcdb88a6ea1481b1297dfa79a20,100,2022-07-02 14:00:00+00:00,2022-07-02 18:00:00+00:00,COMPLETED,2.0,,¡Descubre nuestra manera de potenciar tu carrera como developer!,2.0,365907658657.0,completed,https://www.eventbrite.com/e/entradas-intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-365907658657,2022-06-13 16:47:27+00:00,2022-07-03 04:08:46.816298+00:00,PERSISTED,False,True,USD,intro-to-coding,"fs-event-attendee,openhouse-attendee"
112,321,¿Crees que no vas a aprender a programar? ¿Quieres saber si realmente tienes la madera para la tecnología?,¿Cómo saber si programar es lo mío?,en,https://www.eventbrite.com/e/como-saber-si-programar-es-lo-mio-tickets-291218952727,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F247822589%2F187450375408%2F1%2Foriginal.20220315-125013?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C3840%2C1920&s=b33131bfd2d3e2a96f6c2ceeb0b02fcf,150,2022-03-17 20:00:00+00:00,2022-03-17 21:00:00+00:00,COMPLETED,1.0,First Job,¿Crees que no vas a aprender a programar? ¿Quieres saber si realmente tienes la madera para la tecnología?,5.0,291218952727.0,completed,https://www.eventbrite.com/e/como-saber-si-programar-es-lo-mio-tickets-291218952727,2022-03-04 21:15:17+00:00,2022-03-18 08:10:06.185079+00:00,PERSISTED,True,True,USD,event-como-saber-si-programar-es-lo-mio-chile,"newsletter,tech-object-oriented-programing,fs-event-attendee"
113,272,¡Conoce la manera de cambiar tu vida al aprender a programar en pocas semanas!,Intro to Coding: Descubre cómo potenciar tu carrera como programador,es,https://www.eventbrite.com/e/intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-tickets-269911611897,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F242516719%2F187450375408%2F1%2Foriginal.20220307-150122?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e35ad8b2fbeb06d4a699693077929f45,100,2022-04-23 14:00:00+00:00,2022-04-23 17:00:00+00:00,COMPLETED,1.0,Ivan Aranzazu,¡Conoce la manera de cambiar tu vida al aprender a programar en pocas semanas!,2.0,269911611897.0,completed,https://www.eventbrite.com/e/intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-tickets-269911611897,2022-02-15 20:39:20+00:00,2022-04-24 01:40:37.262158+00:00,PERSISTED,False,False,USD,intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador,"fs-event-attendee,tech-javascript"
114,351,Discover that learning to code will open the doors to the opportunities you are seeking,Pitch Day: Final Project Presentations,en,https://www.eventbrite.com/e/pitch-day-final-project-presentations-tickets-313641228357,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F260130579%2F187450375408%2F1%2Foriginal.20220404-144325?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=c5e63a359911d657c752d841e0e8ebb5,100,2022-04-15 22:00:00+00:00,2022-04-16 00:30:00+00:00,COMPLETED,1.0,Alissa Landra,Discover that learning to code will open the doors to the opportunities you are seeking,4.0,313641228357.0,completed,https://www.eventbrite.com/e/pitch-day-final-project-presentations-tickets-313641228357,2022-04-04 14:45:14+00:00,2022-04-16 12:00:37.125039+00:00,PERSISTED,False,True,USD,pitch-day-final-project-presentations,"fs-event-attendee,geektalk-attendee"
115,355,GeekTALKS - Demo de Proyectos Finales,GEEKTALKS - DEMO DE PROYECTOS FINALES,es,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-325750978947,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F272440659%2F400512721347%2F1%2Foriginal.20220425-112153?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=c6af6071fc241bfa4080b24f57ddba68,60,2022-05-03 16:30:00+00:00,2022-05-03 18:00:00+00:00,COMPLETED,2.0,,GeekTALKS - Demo de Proyectos Finales,6.0,325750978947.0,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-325750978947,2022-04-25 11:49:51+00:00,2022-05-04 08:01:37.477140+00:00,PERSISTED,True,True,USD,geektalks-demo-de-proyectos-finales,"openhouse-attendee,geektalk-attendee,fs-event-attendee"
116,424,"We'll cover the basics explained in simple terms. I'll tell you what it is, why so many people are excited about it.",Basics of Web3 - Workshop,en,https://www.eventbrite.com/e/basic-of-web3-workshop-tickets-383002890957,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F316743259%2F187450375408%2F1%2Foriginal.20220711-191137?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1e92d2b66ca43c4b2e249724cc101746,100,2022-07-28 22:00:00+00:00,2022-07-28 23:30:00+00:00,COMPLETED,4.0,,"We'll cover the basics explained in simple terms. I'll tell you what it is, why so many people are excited about it.",4.0,383002890957.0,completed,https://www.eventbrite.com/e/basics-of-web3-workshop-tickets-383002890957,2022-07-11 17:00:16+00:00,2022-07-29 08:03:49.320499+00:00,PERSISTED,True,True,USD,basic-of-web3-workshop,"openhouse-attendee,fs-event-attendee"
117,368,What's better than a Demo Day to finish in style?,4Geeks GeekTalks - Meet our Web-dev Students showing their final projects!,,https://www.eventbrite.com/e/4geeks-geektalks-meet-our-web-dev-students-showing-their-final-projects-tickets-335482425967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F281222359%2F400512721347%2F1%2Foriginal.20220509-153104?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=924d6b55f56cb43e362f6258eaa33013,50,2022-05-11 16:30:00+00:00,2022-05-11 17:30:00+00:00,COMPLETED,,,What's better than a Demo Day to finish in style?,4.0,335482425967.0,completed,https://www.eventbrite.com/e/4geeks-geektalks-meet-our-web-dev-students-showing-their-final-projects-tickets-335482425967,2022-05-09 15:33:14+00:00,2022-05-12 03:42:13.054318+00:00,PERSISTED,True,True,USD,,
118,404,Hola Geeks,GeekTALKS - Demo de Proyectos Finales,es,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-344885871927,https://storage.googleapis.com/media-breathecode/a78c75ac9efe8b79bac189f928277b0d458d5a35ea110493a69749d314c6f1ef,50,2022-05-25 22:30:00+00:00,2022-05-26 00:00:00+00:00,DRAFT,2.0,Victor Gomez,Hola Geeks,4.0,344885871927.0,draft,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-344885871927,,2022-05-19 17:58:59.686436+00:00,PERSISTED,True,True,USD,geektalks-demo-de-proyectos-finales,"openhouse-attendee,geektalk-attendee,fs-event-attendee"
119,316,Descripción,GEEKTALKS - DEMODAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,,https://www.eventbrite.com/e/geektalks-demoday-proyectos-finales-tickets-288407924867,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F247710109%2F400512721347%2F1%2Foriginal.20220315-085427?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=485b6978387a6b64a255843010e9322e,200,2022-03-16 17:30:00+00:00,2022-03-16 19:00:00+00:00,COMPLETED,,,Descripción,6.0,288407924867.0,completed,https://www.eventbrite.com/e/geektalks-demoday-tu-tambien-haras-esto-cuando-seas-programador-tickets-288407924867,2022-03-01 11:15:16+00:00,2022-03-17 08:16:02.801992+00:00,PERSISTED,True,False,USD,,
120,411,¿Quieres prepararte y entrar en el mundo de la programación?,Cuáles son tus primeros pasos para crear una Landing Page,es,https://www.eventbrite.com/e/cuales-son-tus-primeros-pasos-para-crear-una-landing-page-tickets-363296889777,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F301051119%2F187450375408%2F1%2Foriginal.20220610-203235?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d8554f56eaf7df616885650536087227,100,2022-06-22 21:00:00+00:00,2022-07-04 22:00:00+00:00,COMPLETED,1.0,Janeth Kalaouz,¿Quieres prepararte y entrar en el mundo de la programación?,2.0,363296889777.0,completed,https://www.eventbrite.com/e/entradas-cuales-son-tus-primeros-pasos-para-crear-una-landing-page-363296889777,2022-06-10 20:35:53+00:00,2022-07-05 12:24:12.146600+00:00,PERSISTED,True,True,USD,cuales-son-tus-primeros-pasos-para-crear-una-landing-page,"fs-event-attendee,openhouse-attendee"
121,356,Ready to start making money in tech?,Options for Making Money in Tech,en,https://www.eventbrite.com/e/options-for-making-money-in-tech-tickets-327446500297,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F277968309%2F187450375408%2F1%2Foriginal.20220503-202653?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C2%2C4320%2C2160&s=e2a2842238a1dba4b044682a9269eb5f,100,2022-05-11 22:00:00+00:00,2022-05-11 23:00:00+00:00,COMPLETED,4.0,,Ready to start making money in tech?,4.0,327446500297.0,completed,https://www.eventbrite.com/e/options-for-making-money-in-tech-tickets-327446500297,2022-04-25 18:41:03+00:00,2022-05-12 12:19:29.548428+00:00,PERSISTED,True,True,USD,options-for-making-money-in-tech,"career-support-attendee,fs-event-attendee"
122,315,Conoce los 5 soft skills que todo profesional debe tener,Cinco Soft Skills que todo profesional TI debe tener,es,https://www.eventbrite.com/e/cinco-soft-skills-que-todo-profesional-ti-debe-tener-tickets-277107625367,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F236323419%2F187450375408%2F1%2Foriginal.20220224-212906?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C120%2C3840%2C1920&s=e89c8f34d369ce143da4e940f9ed56aa,100,2022-03-03 22:00:00+00:00,2022-03-04 00:00:00+00:00,COMPLETED,1.0,Valentina Avendaño,Conoce los 5 soft skills que todo profesional debe tener,5.0,277107625367.0,completed,https://www.eventbrite.com/e/cinco-soft-skills-que-todo-profesional-ti-debe-tener-tickets-277107625367,2022-02-24 21:35:47+00:00,2022-03-04 12:49:35.955928+00:00,PERSISTED,True,True,USD,event-cinco-soft-skills-que-todo-profesional-ti-debe-tener,"fs-event-attendee,newsletter"
123,347,¡Aprende a optimizar tu perfil de LinkedIn y sacarle el máximo provecho!,Cómo optimizar tu perfil de LinkedIn,es,https://www.eventbrite.com/e/como-optimizar-tu-perfil-de-linkedin-tickets-307152249647,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F260326009%2F187450375408%2F1%2Foriginal.20220404-181832?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a317a62a689ccd2e271476d13838230c,100,2022-04-07 23:00:00+00:00,2022-04-08 00:00:00+00:00,COMPLETED,1.0,Juan Pablo Abaúnza,¡Aprende a optimizar tu perfil de LinkedIn y sacarle el máximo provecho!,7.0,307152249647.0,completed,https://www.eventbrite.com/e/como-optimizar-tu-perfil-de-linkedin-tickets-307152249647,2022-03-25 19:02:49+00:00,2022-04-08 12:12:01.067806+00:00,PERSISTED,True,True,USD,como-optimizar-tu-perfil-de-linkedin,"tech-object-oriented-programing,tech-git,tech-javascript"
124,431,"El 12 de agosto nuestros alumnos presentan proyectos geniales poniendo en práctica
lo aprendido durante  las últimas 16 semanas",GeekTALKS: ¡Presentación de proyectos finales!,es,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-394363571057,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F330060249%2F187450375408%2F1%2Foriginal.20220804-204702?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=ed89c5cce1a4e8f5220b1d9f7431895b,100,2022-08-12 22:00:00+00:00,2022-08-13 00:00:00+00:00,COMPLETED,2.0,Ivan Aranzazu,"El 12 de agosto nuestros alumnos presentan proyectos geniales poniendo en práctica
lo aprendido durante  las últimas 16 semanas",2.0,394363571057.0,completed,https://www.eventbrite.com/e/entradas-geektalks-presentacion-de-proyectos-finales-394363571057,2022-08-01 14:46:07+00:00,2022-08-13 11:59:02.140135+00:00,PERSISTED,True,True,USD,geektalks-presentaciones-de-proyectos-finales,"geektalk-attendee,fs-event-attendee"
